1612480,12/30/2011,3:42PM,0.502,HH,4,
1612480,12/30/2011,11:54PM,0.115,L,2,
1612480,12/31/2011,3:06PM,0.475,HH,4,
1612480,12/31/2011,11:18PM,0.055,LL,1,
1612480,1/1/2012,2:36PM,0.419,HH,4,
1612480,1/2/2012,12:54AM,0.031,LL,1,
1612480,1/2/2012,11:42AM,0.427,HH,4,
1612480,1/3/2012,1:36AM,0.012,LL,1,
1612480,1/3/2012,11:42AM,0.503,HH,4,
1612480,1/4/2012,2:30AM,-0.04,LL,1,
1612480,1/4/2012,12:06PM,0.512,HH,4,
1612480,1/5/2012,2:06AM,-0.087,LL,1,
1612480,1/5/2012,11:42AM,0.566,HH,4,
1612480,1/6/2012,3:54AM,-0.14,LL,1,
1612480,1/6/2012,11:48AM,0.589,HH,4,
1612480,1/7/2012,4:36AM,-0.151,LL,1,
1612480,1/7/2012,12:36PM,0.691,HH,4,
1612480,1/7/2012,7:12PM,0.25,L,2,
1612480,1/7/2012,10:06PM,0.324,H,3,
1612480,1/8/2012,4:54AM,-0.17,LL,1,
1612480,1/8/2012,1:06PM,0.709,HH,4,
1612480,1/8/2012,7:18PM,0.289,L,2,
1612480,1/8/2012,10:54PM,0.343,H,3,
1612480,1/9/2012,5:42AM,-0.196,LL,1,
1612480,1/9/2012,1:12PM,0.743,HH,4,
1612480,1/9/2012,7:12PM,0.218,L,2,
1612480,1/9/2012,11:30PM,0.311,H,3,
1612480,1/10/2012,6:12AM,-0.173,LL,1,
1612480,1/10/2012,1:48PM,0.784,HH,4,
1612480,1/10/2012,7:36PM,0.173,L,2,
